node_idx,split,test_propensity,selected_testlike_val
6759,test,0.5006296,False
6760,train,0.44816428,False
6761,train,0.46267563,False
6762,train,0.45618963,False
6763,train,0.38164687,False
6764,train,0.37052795,False
6765,train,0.5408049,True
6766,train,0.0032997243,False
6767,train,0.48471278,False
6768,test,0.465208,False
6769,test,0.3719875,False
6770,train,0.42777583,False
6771,test,0.3593868,False
6772,train,0.5141634,True
6773,train,0.0023788186,False
6774,train,0.44969806,False
6775,train,0.0036164399,False
6776,train,0.4096536,False
6777,test,0.9967211,False
6778,train,0.36931056,False
6779,train,0.505699,True
6780,train,0.26778445,False
6781,train,0.37359387,False
6782,train,0.41088974,False
6783,test,0.4714985,False
6784,train,0.5364264,True
6785,train,0.2770999,False
6786,train,0.4831248,False
6787,train,0.55230355,True
6788,train,0.0031046588,False
6789,train,0.44572258,False
6790,train,0.0039070724,False
6791,train,0.0035538096,False
6792,train,0.47371128,False
6793,train,0.0036916302,False
6794,train,0.3987721,False
6795,train,0.48012483,False
6796,train,0.37884444,False
6797,train,0.5723004,True
6798,train,0.47869205,False
6799,train,0.003457965,False
6800,test,0.99684507,False
6801,train,0.43065882,False
6802,train,0.21388438,False
6803,train,0.52406424,True
6804,train,0.44889453,False
6805,test,0.99699944,False
6806,train,0.5205707,True
6807,train,0.41353676,False
6808,train,0.47355032,False
6809,train,0.37372905,False
6810,train,0.4662941,False
6811,train,0.34951106,False
6812,test,0.46128812,False
6813,train,0.44970423,False
6814,train,0.0034627386,False
6815,test,0.9971903,False
6816,train,0.41986108,False
6817,train,0.3136621,False
6818,test,0.45647344,False
6819,test,0.5354143,False
6820,train,0.37573582,False
6821,train,0.38174802,False
6822,train,0.49902654,True
6823,train,0.37870356,False
6824,train,0.518866,True
6825,train,0.56846,True
6826,test,0.52848864,False
6827,train,0.36151966,False
6828,train,0.37510926,False
6829,train,0.45821437,False
6830,train,0.36259308,False
6831,train,0.50816894,True
6832,train,0.6265867,True
6833,test,0.51546913,False
6834,train,0.33938053,False
6835,train,0.34565076,False
6836,train,0.4700501,False
6837,train,0.0031066742,False
6838,train,0.48073518,False
6839,train,0.0026344385,False
6840,train,0.55649275,True
6841,train,0.00372212,False
6842,test,0.345642,False
6843,train,0.35352975,False
6844,test,0.44657552,False
6845,train,0.5067389,True
6846,train,0.38543442,False
6847,train,0.40045896,False
6848,train,0.47946113,False
6849,train,0.44043335,False
6850,train,0.5871149,True
6851,test,0.9962836,False
6852,test,0.9967632,False
6853,train,0.4514028,False
6854,train,0.36647967,False
6855,train,0.28349775,False
6856,train,0.002819375,False
6857,train,0.3759595,False
6858,train,0.49439108,False
6859,train,0.0031035203,False
6860,test,0.22722779,False
6861,train,0.5501731,True
6862,train,0.44437885,False
6863,train,0.41804165,False
6864,train,0.5231886,True
6865,train,0.36478654,False
6866,train,0.33714584,False
6867,train,0.40122664,False
6868,test,0.33391327,False
6869,train,0.42380366,False
6870,train,0.45249006,False
6871,train,0.46241814,False
6872,train,0.43335202,False
6873,test,0.3869492,False
6874,test,0.4452298,False
6875,train,0.4395742,False
6876,train,0.0031615729,False
6877,train,0.3586687,False
6878,train,0.0030708401,False
6879,train,0.59127915,True
6880,test,0.9969888,False
6881,train,0.43016714,False
6882,train,0.0036720184,False
6883,train,0.41959044,False
6884,train,0.47067994,False
6885,test,0.516111,False
6886,train,0.4521388,False
6887,test,0.49792594,False
6888,test,0.50767934,False
6889,train,0.5469276,True
6890,train,0.404323,False
6891,train,0.4764629,False
6892,train,0.5373805,True
6893,train,0.46503663,False
6894,train,0.37054503,False
6895,train,0.4125481,False
6896,test,0.49560335,False
6897,train,0.31172085,False
6898,train,0.2748022,False
6899,test,0.99733484,False
6900,train,0.4088866,False
6901,train,0.47849324,False
6902,train,0.56096125,True
6903,train,0.0036568455,False
6904,train,0.0034222286,False
6905,train,0.6081464,True
6906,train,0.526408,True
6907,test,0.48613754,False
6908,train,0.4657846,False
6909,test,0.49540654,False
6910,test,0.99727064,False
6911,train,0.4355184,False
6912,train,0.43896762,False
6913,train,0.107399754,False
6914,train,0.41849366,False
6915,train,0.47423786,False
6916,train,0.34713694,False
6917,test,0.40558273,False
6918,train,0.0033874693,False
6919,train,0.35902926,False
6920,train,0.32983157,False
6921,train,0.0029158876,False
6922,train,0.0036612279,False
6923,test,0.40190881,False
6924,test,0.66579294,False
6925,train,0.3932394,False
6926,train,0.49365667,False
6927,train,0.36875856,False
6928,train,0.48588154,False
6929,train,0.3779972,False
6930,train,0.48732117,False
6931,train,0.29221958,False
6932,test,0.51567584,False
6933,train,0.52806354,True
6934,train,0.4334723,False
6935,train,0.28439218,False
6936,train,0.49528238,False
6937,train,0.38702282,False
6938,train,0.4368123,False
6939,train,0.46524048,False
6940,train,0.6165723,True
6941,train,0.6718205,True
6942,train,0.0031405792,False
6943,train,0.39460874,False
6944,train,0.5469782,True
6945,train,0.47809193,False
6946,train,0.0033529757,False
6947,test,0.30451986,False
6948,train,0.4647361,False
6949,train,0.48297408,False
6950,train,0.61848223,True
6951,test,0.5844134,False
6952,train,0.48426384,False
6953,train,0.53555524,True
6954,train,0.43039894,False
6955,test,0.48484474,False
6956,test,0.490128,False
6957,train,0.45530176,False
6958,train,0.54243,True
6959,train,0.4823322,False
6960,train,0.27412543,False
6961,test,0.9971157,False
6962,test,0.4704381,False
6963,train,0.5099266,True
6964,train,0.35862273,False
6965,train,0.53923327,True
6966,test,0.4679632,False
6967,train,0.43497026,False
6968,test,0.42390108,False
6969,train,0.0032187763,False
6970,train,0.0034837928,False
6971,train,0.6492412,True
6972,train,0.4187252,False
6973,train,0.0038532552,False
6974,test,0.99675703,False
6975,train,0.44266158,False
6976,train,0.42587414,False
6977,test,0.46567395,False
6978,train,0.002753724,False
6979,train,0.4137031,False
6980,train,0.32493138,False
6981,train,0.44336396,False
6982,train,0.44748977,False
6983,train,0.41578013,False
6984,train,0.3613569,False
6985,train,0.0026055463,False
6986,train,0.41867432,False
6987,train,0.36912298,False
6988,train,0.53338844,True
6989,train,0.3893316,False
6990,train,0.49343783,False
6991,train,0.0030246926,False
6992,train,0.41282207,False
6993,test,0.9795402,False
6994,train,0.29455042,False
6995,train,0.57629925,True
6996,train,0.50320035,True
6997,test,0.50002646,False
6998,train,0.0032065096,False
6999,train,0.5025675,True
7000,train,0.32255659,False
7001,train,0.49961585,True
7002,train,0.55744463,True
7003,train,0.49404755,False
7004,test,0.5234951,False
7005,train,0.40576833,False
7006,train,0.38795012,False
7007,train,0.4511994,False
7008,train,0.51808745,True
7009,train,0.45360163,False
7010,train,0.4321725,False
7011,train,0.5925003,True
7012,train,0.40838882,False
7013,train,0.50427794,True
7014,test,0.99716324,False
7015,train,0.4097382,False
7016,train,0.003584958,False
7017,train,0.0034818188,False
7018,train,0.3814892,False
7019,train,0.2873546,False
7020,train,0.43304336,False
7021,train,0.5377941,True
7022,train,0.37981448,False
7023,test,0.56748825,False
7024,train,0.5422522,True
7025,train,0.37853265,False
7026,train,0.38240176,False
7027,train,0.4559166,False
7028,test,0.22313397,False
7029,train,0.0027468011,False
7030,train,0.5045604,True
7031,test,0.23318955,False
7032,train,0.42496893,False
7033,train,0.48765698,False
7034,train,0.29059964,False
7035,train,0.5641662,True
7036,train,0.45749757,False
7037,test,0.55863017,False
7038,train,0.4750018,False
7039,train,0.22283027,False
7040,test,0.33316776,False
7041,train,0.4500234,False
7042,train,0.4225028,False
7043,train,0.5526364,True
7044,train,0.0033305064,False
7045,train,0.004230087,False
7046,test,0.48150468,False
7047,train,0.00322618,False
7048,train,0.48870817,False
7049,train,0.32927513,False
7050,train,0.44856817,False
7051,test,0.40137023,False
7052,test,0.32829756,False
7053,test,0.3645015,False
7054,train,0.4662743,False
7055,train,0.0034367926,False
7056,train,0.003689235,False
7057,train,0.0025637313,False
7058,test,0.3864206,False
7059,test,0.99700105,False
7060,test,0.4613245,False
7061,train,0.53043413,True
7062,train,0.4655504,False
7063,train,0.5519058,True
7064,test,0.5268702,False
7065,train,0.003461357,False
7066,train,0.0041418835,False
7067,train,0.42532808,False
7068,train,0.46599552,False
7069,train,0.39548576,False
7070,train,0.2545872,False
7071,train,0.5520524,True
7072,train,0.0031685848,False
7073,train,0.41834548,False
7074,train,0.69511366,True
7075,train,0.42031002,False
7076,train,0.003889931,False
7077,train,0.46546194,False
7078,train,0.0035522443,False
7079,train,0.0037439934,False
7080,test,0.9971033,False
7081,test,0.9967461,False
7082,train,0.0033390247,False
7083,train,0.38267222,False
7084,train,0.6159559,True
7085,train,0.4596019,False
7086,train,0.4760209,False
7087,train,0.416571,False
7088,train,0.4659337,False
7089,train,0.53412056,True
7090,train,0.35472235,False
7091,train,0.5318262,True
7092,test,0.46974006,False
7093,test,0.9970285,False
7094,train,0.458347,False
7095,train,0.5199467,True
7096,test,0.997141,False
7097,train,0.43504587,False
7098,test,0.5242338,False
7099,train,0.5070614,True
7100,train,0.31202233,False
7101,train,0.66904277,True
7102,train,0.0031754628,False
7103,test,0.35819325,False
7104,train,0.526877,True
7105,train,0.36858934,False
7106,train,0.003644891,False
7107,train,0.28871256,False
7108,train,0.43944874,False
7109,train,0.37794057,False
7110,test,0.3856611,False
7111,train,0.0030587297,False
7112,train,0.0030223115,False
7113,train,0.38266167,False
7114,train,0.42055053,False
7115,test,0.9961728,False
7116,train,0.55269974,True
7117,test,0.51229954,False
7118,train,0.00280294,False
7119,train,0.3685124,False
7120,train,0.22361164,False
7121,train,0.0032797554,False
7122,test,0.32255894,False
7123,train,0.5448698,True
7124,train,0.48944256,False
7125,train,0.0032766333,False
7126,train,0.39828193,False
7127,test,0.9970064,False
7128,train,0.5574065,True
7129,train,0.3029818,False
7130,train,0.004207467,False
7131,test,0.38746238,False
7132,train,0.0037388208,False
7133,train,0.46774855,False
7134,train,0.40663448,False
7135,train,0.0063717645,False
7136,test,0.47466552,False
7137,train,0.0032566055,False
7138,test,0.99707115,False
7139,test,0.99618584,False
7140,train,0.4534023,False
7141,train,0.30370188,False
7142,train,0.0028706596,False
7143,train,0.54132104,True
7144,train,0.2212137,False
7145,test,0.3824248,False
7146,train,0.0037979898,False
7147,train,0.45300725,False
7148,train,0.4983145,True
7149,train,0.003029411,False
7150,train,0.5381254,True
7151,train,0.5201875,True
7152,train,0.3905782,False
7153,train,0.52636325,True
7154,train,0.49711692,False
7155,train,0.0026733633,False
7156,train,0.54845166,True
7157,train,0.44786492,False
7158,train,0.0034681757,False
7159,train,0.31462348,False
7160,train,0.003196587,False
7161,train,0.4053757,False
7162,test,0.44015425,False
7163,train,0.45830777,False
7164,train,0.39145473,False
7165,test,0.514102,False
7166,train,0.45854822,False
7167,train,0.4916123,False
7168,test,0.3762828,False
7169,train,0.2906582,False
7170,train,0.43811208,False
7171,train,0.53432405,True
7172,train,0.45594993,False
7173,train,0.44317067,False
7174,train,0.39055675,False
7175,test,0.46261814,False
7176,test,0.76464325,False
7177,test,0.9978317,False
7178,train,0.4808816,False
7179,train,0.68950725,True
7180,train,0.4702676,False
7181,test,0.5388204,False
7182,train,0.47358087,False
7183,train,0.40546867,False
7184,test,0.4586267,False
7185,train,0.4610106,False
7186,train,0.0035144284,False
7187,train,0.40903667,False
7188,train,0.4304595,False
7189,test,0.29953325,False
7190,train,0.0028301657,False
7191,train,0.35842943,False
7192,train,0.0031650013,False
7193,train,0.4466137,False
7194,train,0.0033715104,False
7195,train,0.44736734,False
7196,train,0.35951298,False
7197,test,0.3940232,False
7198,train,0.50293094,True
7199,test,0.99708104,False
7200,test,0.9974487,False
7201,train,0.5580274,True
7202,train,0.003566749,False
7203,train,0.4847356,False
7204,train,0.33946374,False
7205,train,0.4397992,False
7206,train,0.39118916,False
7207,train,0.0031741871,False
7208,train,0.5748586,True
7209,train,0.5807573,True
7210,train,0.47749907,False
7211,train,0.0035393052,False
7212,test,0.48572284,False
7213,train,0.4754138,False
7214,train,0.580328,True
7215,train,0.5168085,True
7216,train,0.0029989833,False
7217,test,0.4675449,False
7218,test,0.5457972,False
7219,test,0.5652145,False
7220,test,0.3849908,False
7221,train,0.3441854,False
7222,train,0.0031534692,False
7223,test,0.51209664,False
7224,train,0.51555854,True
7225,train,0.0028761555,False
7226,train,0.45194072,False
7227,train,0.4640281,False
7228,train,0.002463941,False
7229,train,0.0035416372,False
7230,train,0.5546908,True
7231,test,0.42582223,False
7232,train,0.003389895,False
7233,train,0.0033635958,False
7234,train,0.35547164,False
7235,train,0.40469345,False
7236,test,0.39997157,False
7237,test,0.52595127,False
7238,train,0.0033919036,False
7239,test,0.22974649,False
7240,test,0.99752563,False
7241,train,0.31526366,False
7242,train,0.35121083,False
7243,train,0.35964566,False
7244,train,0.33224335,False
7245,train,0.2743772,False
7246,test,0.41748124,False
7247,train,0.0025076196,False
7248,train,0.003599242,False
7249,train,0.48434523,False
7250,train,0.5055703,True
7251,train,0.5096124,True
7252,train,0.259799,False
7253,train,0.5193995,True
7254,train,0.44959632,False
7255,train,0.0034934615,False
7256,train,0.002953492,False
7257,train,0.5345442,True
7258,train,0.53011245,True
7259,train,0.46371946,False
7260,train,0.6103029,True
7261,train,0.0025428005,False
7262,train,0.0035368,False
7263,train,0.46368614,False
7264,train,0.5752219,True
7265,test,0.9972098,False
7266,train,0.48984122,False
7267,train,0.47021914,False
7268,train,0.48498243,False
7269,train,0.46278375,False
7270,train,0.0031966309,False
7271,train,0.6452795,True
7272,test,0.99777657,False
7273,train,0.003620776,False
7274,test,0.14412968,False
7275,train,0.37809548,False
7276,test,0.39173952,False
7277,train,0.39458728,False
7278,train,0.27735206,False
7279,test,0.4203827,False
7280,test,0.99633175,False
7281,test,0.40611973,False
7282,train,0.4529158,False
7283,train,0.6165098,True
7284,train,0.3533827,False
7285,train,0.4577153,False
7286,train,0.30041292,False
7287,train,0.0032366964,False
7288,train,0.5103896,True
7289,train,0.46732765,False
7290,train,0.3971702,False
7291,train,0.48120123,False
7292,train,0.31791416,False
7293,test,0.9977164,False
7294,train,0.42237934,False
7295,train,0.42236164,False
7296,train,0.47150445,False
7297,train,0.24043332,False
7298,test,0.24112664,False
7299,train,0.003232082,False
7300,train,0.32133988,False
7301,test,0.9968288,False
7302,test,0.9969748,False
7303,train,0.3701299,False
7304,test,0.3569167,False
7305,test,0.555078,False
7306,train,0.48101553,False
7307,train,0.43707436,False
7308,train,0.29642642,False
7309,test,0.9974451,False
7310,test,0.41314384,False
7311,train,0.39445263,False
7312,train,0.47129846,False
7313,train,0.26904628,False
7314,train,0.62784046,True
7315,train,0.50588703,True
7316,train,0.41724235,False
7317,train,0.42205414,False
7318,train,0.5267099,True
7319,test,0.37240294,False
7320,train,0.5083867,True
7321,test,0.52925205,False
7322,train,0.42327827,False
7323,train,0.54386604,True
7324,test,0.526491,False
7325,train,0.3182926,False
7326,train,0.41472402,False
7327,train,0.5479942,True
7328,train,0.0035703136,False
7329,train,0.41210803,False
7330,test,0.9977868,False
7331,train,0.00346309,False
7332,train,0.3802762,False
7333,train,0.27315298,False
7334,train,0.38648638,False
7335,train,0.29372412,False
7336,train,0.0035621333,False
7337,train,0.0035937943,False
7338,train,0.4305055,False
7339,test,0.5015578,False
7340,train,0.38719112,False
7341,train,0.2601091,False
7342,train,0.53603506,True
7343,train,0.40963456,False
7344,train,0.44223177,False
7345,test,0.51444006,False
7346,train,0.0026532777,False
7347,train,0.45723453,False
7348,test,0.4270482,False
7349,train,0.4863506,False
7350,train,0.35607162,False
7351,train,0.0036958442,False
7352,test,0.51081496,False
7353,train,0.41594926,False
7354,train,0.4635648,False
7355,train,0.55748075,True
7356,train,0.0034103612,False
7357,test,0.43789253,False
7358,train,0.0034590152,False
7359,train,0.0028938244,False
7360,train,0.49655932,False
7361,train,0.0037150248,False
7362,train,0.0039635757,False
7363,test,0.90177125,False
7364,train,0.3727898,False
7365,train,0.284926,False
7366,train,0.0030062282,False
7367,test,0.9968954,False
7368,train,0.004213991,False
7369,train,0.44978648,False
7370,train,0.45563865,False
7371,train,0.39514115,False
7372,train,0.31573868,False
7373,train,0.0033431489,False
7374,train,0.38192564,False
7375,train,0.45151532,False
7376,train,0.3143804,False
7377,train,0.4140189,False
7378,train,0.003922612,False
7379,train,0.51661336,True
7380,train,0.43095443,False
7381,train,0.2812712,False
7382,train,0.33485892,False
7383,train,0.0035132898,False
7384,train,0.0034892256,False
7385,train,0.45388842,False
7386,train,0.002719241,False
7387,train,0.4327139,False
7388,train,0.520383,True
7389,train,0.5217726,True
7390,train,0.0037308906,False
7391,train,0.31631005,False
7392,train,0.38170215,False
7393,train,0.51269966,True
7394,train,0.34364304,False
7395,train,0.28742608,False
7396,train,0.40100133,False
7397,train,0.42399603,False
7398,train,0.6200952,True
7399,train,0.003650625,False
7400,train,0.5513932,True
7401,train,0.50854653,True
7402,train,0.37611946,False
7403,train,0.41432333,False
7404,train,0.48876518,False
7405,train,0.3774518,False
7406,test,0.38504615,False
7407,test,0.47914168,False
7408,test,0.35397848,False
7409,train,0.46742484,False
7410,train,0.32709008,False
7411,train,0.47494298,False
7412,test,0.6051221,False
7413,train,0.3093055,False
7414,train,0.0030701691,False
7415,train,0.5447682,True
7416,train,0.53697634,True
7417,train,0.5223672,True
7418,train,0.3006059,False
7419,train,0.3280735,False
7420,train,0.58811563,True
7421,test,0.99696296,False
7422,test,0.8130847,False
7423,test,0.29183033,False
7424,train,0.4952408,False
7425,train,0.4755911,False
7426,train,0.53368896,True
7427,train,0.443018,False
7428,train,0.30714476,False
7429,train,0.45245484,False
7430,train,0.0030025416,False
7431,test,0.44755447,False
7432,train,0.30621785,False
7433,train,0.5208784,True
7434,train,0.31170636,False
7435,test,0.9969991,False
7436,test,0.9970761,False
7437,train,0.37699232,False
7438,train,0.004816038,False
7439,train,0.0039875433,False
7440,train,0.39272854,False
7441,train,0.37965724,False
7442,train,0.62420493,True
7443,train,0.43353245,False
7444,train,0.353292,False
7445,train,0.5566013,True
7446,train,0.4351939,False
7447,test,0.34182188,False
7448,train,0.003781549,False
7449,test,0.2844122,False
7450,train,0.47407264,False
7451,train,0.5446733,True
7452,train,0.37103444,False
7453,train,0.5220095,True
7454,train,0.0036352305,False
7455,train,0.31110752,False
7456,test,0.3505716,False
7457,train,0.49426675,False
7458,train,0.45120367,False
7459,train,0.42834496,False
7460,train,0.47286475,False
7461,train,0.3322394,False
7462,train,0.37610567,False
7463,train,0.37248892,False
7464,train,0.4639721,False
7465,train,0.0031300012,False
7466,train,0.43994546,False
7467,train,0.4883348,False
7468,train,0.5044707,True
7469,train,0.4881433,False
7470,train,0.25584826,False
7471,train,0.41672,False
7472,train,0.32009405,False
7473,train,0.3440249,False
7474,train,0.5305358,True
7475,train,0.5934034,True
7476,train,0.0036501782,False
7477,train,0.410479,False
7478,train,0.38760996,False
7479,train,0.44950542,False
7480,test,0.45574462,False
7481,train,0.41819647,False
7482,train,0.40672168,False
7483,train,0.0034113748,False
7484,train,0.45375493,False
7485,train,0.473796,False
7486,train,0.5259637,True
7487,train,0.52865714,True
7488,train,0.0033348133,False
7489,train,0.44039008,False
7490,train,0.5074857,True
7491,train,0.40878552,False
7492,train,0.3840664,False
7493,test,0.5581587,False
7494,train,0.49486062,False
7495,train,0.393122,False
7496,test,0.35813445,False
7497,train,0.6242922,True
7498,train,0.0031233612,False
7499,test,0.35318968,False
7500,train,0.27524176,False
7501,test,0.9975237,False
7502,test,0.4690148,False
7503,train,0.6106396,True
7504,train,0.5269776,True
7505,test,0.46665135,False
7506,train,0.52615607,True
7507,train,0.31305465,False
7508,train,0.38237038,False
7509,train,0.41608146,False
7510,train,0.39620963,False
7511,train,0.44292188,False
7512,test,0.39716926,False
7513,train,0.5217449,True
7514,train,0.41496405,False
7515,train,0.0033276808,False
7516,train,0.43461588,False
7517,train,0.3434792,False
7518,train,0.0036237012,False
7519,train,0.31684875,False
7520,train,0.45500556,False
7521,train,0.002923266,False
7522,train,0.35638252,False
7523,train,0.30265996,False
7524,train,0.3859673,False
7525,train,0.44209072,False
7526,test,0.39928088,False
7527,test,0.45458877,False
7528,train,0.4689513,False
7529,test,0.4765473,False
7530,train,0.0030413934,False
7531,train,0.5336794,True
7532,train,0.41752848,False
7533,train,0.26019263,False
7534,train,0.32289433,False
7535,train,0.23877676,False
7536,test,0.38278797,False
7537,train,0.48066738,False
7538,test,0.36010566,False
7539,train,0.34821987,False
7540,train,0.4511195,False
7541,train,0.41535756,False
7542,train,0.38560608,False
7543,train,0.002947845,False
7544,train,0.50382745,True
7545,train,0.38154837,False
7546,train,0.40826195,False
7547,train,0.49067423,False
7548,train,0.4088534,False
7549,test,0.9969207,False
7550,train,0.3538812,False
7551,train,0.4613157,False
7552,train,0.49484855,False
7553,test,0.41911203,False
7554,train,0.0039114193,False
7555,train,0.5108594,True
7556,test,0.59942657,False
7557,train,0.0035108514,False
7558,train,0.39311922,False
7559,train,0.25996315,False
7560,train,0.5185958,True
7561,train,0.41243446,False
7562,train,0.0023136432,False
7563,train,0.5487267,True
7564,train,0.32418782,False
7565,train,0.38857755,False
7566,train,0.30937472,False
7567,train,0.4934092,False
7568,test,0.39395273,False
7569,train,0.0032971,False
7570,test,0.5198901,False
7571,test,0.5332926,False
7572,train,0.3296987,False
7573,train,0.43161994,False
7574,test,0.41487026,False
7575,train,0.30584532,False
7576,train,0.22682522,False
7577,train,0.36285198,False
7578,test,0.46775818,False
7579,train,0.004194335,False
7580,train,0.39768,False
7581,test,0.33384272,False
7582,train,0.62119365,True
7583,train,0.40328154,False
7584,train,0.51464015,True
7585,train,0.43532416,False
7586,train,0.41353446,False
7587,train,0.48036507,False
7588,test,0.49797305,False
7589,train,0.4970975,False
7590,train,0.0037558859,False
7591,train,0.39698997,False
7592,train,0.42155793,False
7593,test,0.28909966,False
7594,train,0.0027801208,False
7595,train,0.003567789,False
7596,train,0.56630117,True
7597,train,0.5005851,True
7598,train,0.0026981991,False
7599,train,0.50145686,True
7600,train,0.4384051,False
7601,test,0.440765,False
7602,train,0.39950547,False
7603,train,0.51924664,True
7604,train,0.5078013,True
7605,train,0.36013508,False
7606,test,0.5491669,False
7607,train,0.003676324,False
7608,train,0.43953815,False
7609,train,0.46281925,False
7610,train,0.4747317,False
7611,train,0.57923406,True
7612,train,0.3782918,False
7613,train,0.5362878,True
7614,test,0.9968155,False
7615,train,0.36417684,False
7616,test,0.5016536,False
7617,train,0.528387,True
7618,train,0.0027801406,False
7619,test,0.37983,False
7620,train,0.4548453,False
7621,test,0.4209822,False
7622,train,0.5158304,True
7623,train,0.273025,False
7624,train,0.5571199,True
7625,train,0.4887793,False
7626,train,0.351052,False
7627,train,0.52658695,True
7628,train,0.5049138,True
7629,train,0.0029137486,False
7630,train,0.37427467,False
7631,train,0.3622311,False
7632,train,0.54208726,True
7633,train,0.0025252027,False
7634,train,0.437347,False
7635,train,0.47391683,False
7636,train,0.5030336,True
7637,train,0.33917874,False
7638,train,0.34697405,False
7639,train,0.41535193,False
7640,test,0.99673176,False
7641,train,0.39477614,False
7642,train,0.46373358,False
7643,test,0.4139359,False
7644,train,0.46727788,False
7645,train,0.0033558032,False
7646,train,0.50440234,True
7647,test,0.49167132,False
7648,train,0.29541013,False
7649,train,0.4105881,False
7650,test,0.80451524,False
7651,train,0.37874505,False
7652,train,0.0027878713,False
7653,train,0.4709747,False
7654,train,0.4341802,False
7655,train,0.39841297,False
7656,train,0.4551826,False
7657,train,0.5021832,True
7658,train,0.3853238,False
7659,train,0.31019068,False
7660,train,0.0037401963,False
7661,test,0.99657416,False
7662,train,0.503262,True
7663,train,0.002789955,False
7664,train,0.34573475,False
7665,train,0.27583492,False
7666,train,0.4750631,False
7667,train,0.39799568,False
7668,train,0.4865687,False
7669,train,0.0033320205,False
7670,train,0.44420448,False
7671,train,0.0031573551,False
7672,test,0.3233345,False
7673,train,0.37153676,False
7674,train,0.5319765,True
7675,test,0.41929853,False
7676,test,0.4022132,False
7677,train,0.4171954,False
7678,train,0.4486332,False
7679,train,0.46129987,False
7680,train,0.5121436,True
7681,train,0.42235178,False
7682,train,0.45516476,False
7683,test,0.47740257,False
7684,train,0.5625162,True
7685,train,0.0034058148,False
7686,train,0.47744292,False
7687,train,0.003724394,False
7688,train,0.58306944,True
7689,test,0.50421,False
7690,train,0.0035223446,False
7691,test,0.38091156,False
7692,train,0.43156788,False
7693,train,0.35142258,False
7694,train,0.3659354,False
7695,train,0.47315854,False
7696,train,0.4878969,False
7697,train,0.003417735,False
7698,test,0.28452042,False
7699,train,0.003023642,False
7700,test,0.7910439,False
7701,train,0.38608038,False
7702,test,0.49022642,False
7703,train,0.46042964,False
7704,train,0.40186378,False
7705,train,0.40169066,False
7706,train,0.4799068,False
7707,train,0.28895727,False
7708,train,0.0041010343,False
7709,train,0.0032900441,False
7710,train,0.38347697,False
7711,train,0.25128832,False
7712,train,0.30474678,False
7713,train,0.47172967,False
7714,train,0.52865136,True
7715,test,0.99689245,False
7716,train,0.26708227,False
7717,train,0.42476887,False
7718,train,0.0031215062,False
7719,train,0.29296744,False
7720,train,0.0035997566,False
7721,test,0.57750005,False
7722,train,0.4371195,False
7723,train,0.4021212,False
7724,train,0.0023335174,False
7725,train,0.54154253,True
7726,train,0.0032384398,False
7727,train,0.5011263,True
7728,test,0.5671347,False
7729,test,0.5528166,False
7730,test,0.48098177,False
7731,train,0.44587445,False
7732,test,0.5137226,False
7733,train,0.46038938,False
7734,train,0.4138704,False
7735,train,0.33532548,False
7736,test,0.99656117,False
7737,train,0.4420206,False
7738,train,0.38218898,False
7739,test,0.45909214,False
7740,train,0.0030136486,False
7741,train,0.33949944,False
7742,train,0.49823573,True
7743,train,0.3465916,False
7744,train,0.45102066,False
7745,test,0.3312005,False
7746,test,0.43254647,False
7747,train,0.0037125465,False
7748,train,0.36399138,False
7749,train,0.49018556,False
7750,train,0.40917242,False
7751,test,0.576062,False
7752,train,0.4532697,False
7753,test,0.33121535,False
7754,train,0.47129336,False
7755,train,0.27313262,False
7756,train,0.205425,False
7757,train,0.37003383,False
7758,test,0.50834984,False
7759,train,0.4326794,False
7760,train,0.40452686,False
7761,train,0.003524674,False
7762,train,0.3177418,False
7763,train,0.47739765,False
7764,train,0.51247346,True
7765,train,0.4924504,False
7766,train,0.4591817,False
7767,train,0.0035988085,False
7768,train,0.0032967085,False
7769,train,0.4018552,False
7770,train,0.004111756,False
7771,train,0.48541957,False
7772,train,0.58823556,True
7773,test,0.37855518,False
7774,train,0.4130218,False
7775,train,0.48546162,False
7776,train,0.0032768983,False
7777,train,0.28624594,False
7778,train,0.0029971097,False
7779,test,0.30179477,False
7780,train,0.33285347,False
7781,train,0.301985,False
7782,train,0.44221115,False
7783,train,0.34504905,False
7784,train,0.0033396562,False
7785,test,0.9969437,False
7786,train,0.49122682,False
7787,train,0.54012954,True
7788,train,0.456227,False
7789,train,0.4865028,False
7790,train,0.40136147,False
7791,train,0.50706685,True
7792,train,0.0033260505,False
7793,train,0.61285526,True
7794,train,0.0031958113,False
7795,test,0.55927014,False
7796,train,0.003344512,False
7797,train,0.27115616,False
7798,train,0.003768738,False
7799,train,0.36541164,False
7800,train,0.47836712,False
7801,train,0.003400605,False
7802,train,0.48447764,False
7803,train,0.43706048,False
7804,train,0.4132991,False
7805,train,0.5440533,True
7806,train,0.3943668,False
7807,train,0.32780388,False
7808,train,0.4358498,False
7809,test,0.2654215,False
7810,train,0.27446216,False
7811,train,0.47209653,False
7812,train,0.47536814,False
7813,train,0.4464751,False
7814,train,0.47002575,False
7815,train,0.466764,False
7816,test,0.41710564,False
7817,train,0.3659286,False
7818,train,0.47342157,False
7819,train,0.52295595,True
7820,test,0.26472628,False
7821,train,0.43626267,False
7822,train,0.0030163135,False
7823,train,0.432867,False
7824,train,0.0032689893,False
7825,test,0.42777196,False
7826,train,0.46777022,False
