uid,prediction
u019639,"i000481,i000909,i000521,i000695,i001663,i001240,i001952,i001922,i000661,i001688"
u019640,"i001455,i001673,i001710,i001445,i001914,i000554,i001952,i001949,i000481,i000661"
u019647,"i000481,i001069,i001663,i001952,i000521,i000661,i000909,i000342,i001445,i000947"
u019649,"i001069,i000481,i002056,i001143,i001663,i000909,i001922,i001952,i000554,i000931"
u019655,"i001069,i000481,i000909,i001952,i000947,i000521,i000342,i001663,i000661,i001038"
u019658,"i000481,i001069,i000909,i000695,i001952,i001663,i001455,i000661,i001445,i000554"
u019660,"i000909,i000481,i001069,i000521,i000342,i001952,i001663,i000324,i000661,i000947"
u019665,"i001069,i000481,i000909,i001952,i000521,i000342,i001663,i000947,i000324,i000661"
u019666,"i000909,i000481,i001069,i001952,i000661,i001663,i000521,i001038,i001445,i000342"
u019689,"i001952,i000481,i001038,i001069,i000661,i000909,i001663,i000342,i000521,i000646"
u019696,"i001922,i002056,i001801,i001682,i000554,i002009,i001663,i000481,i000200,i001335"
u019701,"i001049,i000695,i001688,i001584,i001922,i000058,i001240,i001462,i000401,i001151"
u019711,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000947,i000661,i000324"
u019712,"i001240,i001877,i000695,i001191,i000652,i001584,i001949,i001049,i000554,i001922"
u019716,"i000909,i000481,i001069,i001952,i001663,i000661,i000521,i001038,i001445,i001455"
u019720,"i000909,i000481,i001038,i001952,i000521,i001069,i000342,i001663,i000324,i000661"
u019733,"i000481,i000909,i000646,i001663,i000342,i001069,i001952,i000521,i000661,i001038"
u019737,"i000481,i001069,i001952,i000521,i000661,i000909,i000947,i000342,i001663,i000646"
u019738,"i001069,i000481,i001952,i000661,i000521,i000909,i000947,i001663,i000342,i001922"
u019743,"i000282,i001151,i001515,i002056,i000360,i001320,i001682,i001922,i001026,i000481"
u019744,"i000481,i001069,i000909,i000521,i001663,i000342,i001952,i000661,i000554,i001922"
u019755,"i000720,i000646,i000481,i000521,i001663,i000832,i000324,i000909,i001069,i001038"
u019756,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000947,i000661,i000324"
u019770,"i001069,i000481,i000342,i000909,i000947,i001952,i001663,i000521,i000646,i000661"
u019783,"i000481,i001952,i001445,i001046,i001069,i001455,i000661,i000909,i001663,i000646"
u019786,"i000481,i000909,i000324,i000521,i000555,i001922,i000342,i001069,i001151,i001952"
u019794,"i001445,i001952,i000481,i001949,i001069,i000554,i001663,i000661,i001143,i001455"
u019809,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000661,i000947,i000324"
u019811,"i000481,i001069,i000909,i001952,i000521,i001663,i000342,i000324,i000661,i000554"
u019820,"i001038,i000481,i001952,i001069,i000909,i000661,i001663,i001478,i001445,i000646"
u019827,"i001922,i001682,i002009,i001240,i001049,i001335,i000695,i001688,i000977,i001801"
u019828,"i000481,i000909,i001069,i001663,i001952,i001922,i000521,i000661,i000554,i001445"
u019831,"i000481,i001069,i000909,i001952,i000695,i001663,i001922,i000521,i000661,i001445"
u019832,"i000481,i001069,i000909,i000342,i001663,i000521,i001952,i000646,i000947,i000661"
u019842,"i000481,i000661,i000521,i001952,i001069,i000342,i000909,i001663,i001038,i000646"
u019844,"i001069,i000481,i000947,i000521,i001952,i001663,i000661,i000342,i000646,i000554"
u019852,"i000695,i001584,i001688,i000058,i001049,i001240,i001462,i001922,i000401,i001682"
u019853,"i000909,i000481,i001069,i001952,i000521,i000342,i001663,i000661,i000947,i000646"
u019855,"i001922,i000977,i002038,i001049,i000554,i000342,i001663,i001240,i000481,i001682"
u019857,"i000909,i000481,i001069,i000324,i000521,i000555,i001952,i000342,i001038,i000661"
u019870,"i001952,i000481,i000661,i001010,i000158,i001069,i000248,i000909,i001046,i001002"
u019872,"i000324,i000555,i000481,i001069,i000110,i000909,i001952,i000521,i000898,i000327"
u019887,"i001069,i000481,i000909,i001952,i000521,i000324,i001663,i000342,i000555,i000947"
u019891,"i000481,i001952,i001038,i001069,i000909,i001663,i000661,i001478,i001445,i000646"
u019892,"i001673,i001455,i001952,i001710,i000481,i001069,i001445,i000661,i000909,i000554"
u019893,"i000481,i001455,i001445,i001663,i000661,i001952,i001922,i000695,i001240,i001069"
u019905,"i000481,i000909,i001069,i001952,i000342,i000521,i000661,i001038,i001663,i000207"
u019921,"i001069,i000481,i001952,i000909,i000661,i001663,i001922,i001455,i001445,i000947"
u019923,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000646,i000947,i000342"
u019924,"i001455,i001952,i001673,i001445,i000554,i001069,i001710,i000481,i000661,i000909"
u019927,"i001069,i000521,i000481,i000947,i001952,i000909,i000554,i001663,i000842,i000661"
u019930,"i000909,i000481,i000521,i000324,i000555,i000342,i001922,i001952,i001069,i000554"
u019932,"i000481,i001069,i000909,i001952,i000521,i001663,i000342,i000661,i000947,i000324"
u019940,"i001069,i000481,i000909,i001952,i000324,i000661,i001922,i000521,i001455,i001663"
u019941,"i000481,i001069,i001952,i000521,i000909,i001663,i000661,i000342,i001753,i000646"
u019945,"i000481,i000342,i000909,i000521,i001069,i000324,i001952,i001663,i000555,i000661"
u019954,"i000481,i001663,i000909,i001478,i000342,i001952,i000661,i000521,i001069,i000646"
u019958,"i001069,i000947,i000481,i000521,i001267,i001952,i000570,i001663,i000909,i000555"
u019959,"i000909,i000481,i001952,i001069,i000661,i000521,i001038,i000342,i001663,i000207"
u019960,"i000481,i000909,i001069,i000521,i001952,i000342,i000324,i001663,i000555,i000554"
u019988,"i001952,i001922,i000481,i001445,i001663,i000661,i001455,i001673,i001949,i001914"
u019993,"i000481,i001069,i000909,i001663,i001952,i000554,i001445,i001143,i001949,i000661"
u019994,"i000481,i001069,i000909,i001952,i000521,i001914,i000324,i001663,i001922,i000555"
u020002,"i000909,i001069,i000481,i000521,i001952,i001663,i000342,i000661,i000947,i001038"
u020005,"i001151,i000282,i001922,i001515,i000360,i000324,i000977,i001682,i000555,i001026"
u020006,"i000481,i001445,i001455,i001922,i001240,i000661,i001663,i001952,i001949,i000695"
u020012,"i000481,i001069,i000521,i001663,i000342,i000909,i001922,i001952,i000661,i000554"
u020023,"i000481,i000521,i000909,i000342,i001069,i000619,i000947,i000661,i001952,i000324"
u020027,"i000481,i000909,i001952,i000521,i000342,i001069,i000661,i001663,i000646,i001038"
u020029,"i001508,i001753,i000695,i000481,i001906,i001455,i001069,i000909,i001445,i001673"
u020030,"i000481,i001069,i000909,i000342,i000521,i001952,i001663,i000947,i000661,i000646"
u020034,"i001069,i000481,i001952,i000909,i000947,i001663,i000521,i001478,i000661,i000342"
u020059,"i000481,i000695,i000909,i001069,i001663,i001240,i001952,i001455,i001445,i000661"
u020060,"i001753,i001906,i001508,i000325,i000481,i000518,i000252,i001663,i000521,i001069"
u020061,"i000481,i000521,i000909,i001663,i001952,i000342,i001069,i001922,i000554,i000661"
u020062,"i000695,i000481,i001240,i001069,i001688,i001663,i000909,i001049,i001952,i000521"
u020066,"i000481,i001069,i001952,i000909,i001663,i000695,i000661,i001922,i001445,i000521"
u020069,"i001049,i000695,i001688,i001584,i000058,i001240,i001462,i000401,i001922,i001445"
u020074,"i001069,i000481,i000909,i000521,i001952,i000342,i000947,i001663,i000661,i001478"
u020075,"i000909,i001069,i001049,i000661,i001445,i000481,i000324,i001952,i000931,i001922"
u020076,"i000481,i000695,i001663,i001240,i001445,i001455,i001952,i001914,i001069,i001049"
u020085,"i000695,i001584,i001688,i001049,i000058,i001240,i001462,i000401,i001922,i001455"
u020086,"i001069,i000481,i001952,i000909,i000324,i001455,i001922,i000661,i000555,i001673"
u020091,"i000909,i000481,i000324,i001069,i000521,i000342,i001952,i000661,i000555,i000207"
u020104,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i001038,i000661,i000207"
u020106,"i000481,i001069,i001952,i000909,i001663,i000521,i001922,i000661,i000342,i000554"
u020107,"i000481,i001069,i001952,i000909,i000661,i001663,i000521,i001038,i000947,i001445"
u020108,"i000481,i001069,i000909,i001753,i001952,i001663,i000695,i000661,i001455,i001445"
u020109,"i000481,i001069,i001952,i000909,i001663,i000521,i000661,i000342,i001922,i001445"
u020115,"i000481,i001952,i000661,i001069,i000521,i000909,i000342,i001455,i000619,i001663"
u020125,"i001069,i000481,i000947,i000909,i001663,i001952,i000521,i001267,i000661,i000646"
u020127,"i001069,i000481,i000909,i001952,i000947,i000521,i000661,i001663,i000342,i001267"
u020137,"i000481,i001069,i001952,i001663,i001455,i000695,i001445,i000661,i000909,i001922"
u020154,"i000931,i001069,i001455,i000554,i001445,i001240,i000652,i000481,i000695,i001949"
u020155,"i000909,i001069,i000481,i000947,i000521,i000342,i001663,i001952,i001267,i000661"
u020163,"i000324,i000327,i000898,i000555,i000110,i001134,i000481,i000909,i000877,i001516"
u020165,"i001240,i000554,i001191,i001922,i001786,i001049,i000695,i000754,i000251,i001143"
u020167,"i000481,i000909,i000342,i001952,i000661,i000521,i001663,i001069,i000554,i001445"
u020170,"i000481,i000554,i000521,i000909,i001663,i000342,i001922,i000661,i001952,i000977"
u020171,"i000481,i000909,i001663,i001952,i000661,i001069,i000646,i001445,i000521,i001922"
u020172,"i000481,i001046,i001952,i000342,i000661,i001038,i001663,i000646,i000909,i000521"
u020192,"i001069,i000947,i000481,i001952,i001663,i001267,i000909,i000521,i000661,i000570"
u020196,"i001069,i000481,i000909,i001952,i000324,i001922,i000555,i000661,i001455,i000521"
u020201,"i000481,i001069,i000909,i001663,i001952,i000521,i000342,i000661,i000207,i000646"
u020202,"i000481,i001069,i000909,i001952,i000521,i000342,i001663,i000947,i000324,i000661"
u020203,"i001069,i000481,i001952,i000947,i000661,i000909,i000521,i001663,i001267,i001455"
u020205,"i000909,i000481,i001069,i001478,i001952,i000342,i001663,i000521,i000661,i001038"
u020212,"i000481,i001069,i001952,i001663,i000661,i000521,i000909,i001455,i001038,i000646"
u020214,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000661,i000342,i000324"
u020216,"i000360,i000898,i001922,i001151,i000909,i000282,i000324,i000555,i002009,i001515"
u020219,"i001922,i000695,i000481,i000909,i001688,i001240,i001049,i000521,i000342,i000324"
u020241,"i000481,i000909,i000342,i000521,i001952,i001922,i000554,i000207,i000324,i000619"
u020243,"i001069,i000481,i000909,i001952,i000521,i000342,i001663,i000324,i000661,i000947"
u020250,"i001445,i000481,i001038,i001952,i000661,i000909,i001455,i001069,i001663,i000554"
u020286,"i000481,i001069,i000909,i001952,i001663,i000661,i000521,i000947,i001455,i001445"
u020287,"i000481,i001069,i000909,i000521,i001952,i000342,i001663,i000324,i000947,i000661"
u020289,"i001069,i000481,i000909,i001952,i001663,i000695,i000661,i000521,i000554,i001455"
u020291,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000947,i000342,i000324"
u020296,"i000909,i001069,i000481,i000521,i001952,i000342,i001663,i000661,i001038,i000324"
u020300,"i000909,i000481,i001069,i000324,i001952,i000521,i000555,i001922,i000342,i000554"
u020302,"i000481,i001952,i001069,i000909,i000661,i001478,i001663,i001445,i001455,i001109"
u020304,"i000481,i000909,i001069,i001952,i000342,i000521,i001038,i000661,i000947,i000207"
u020306,"i000695,i001584,i001688,i001240,i001049,i000058,i001462,i001191,i000842,i000554"
u020314,"i000481,i000909,i001069,i001952,i001663,i000695,i000661,i000521,i000342,i000554"
u020315,"i001922,i001682,i002009,i001049,i000167,i000977,i001240,i001949,i001663,i000554"
u020323,"i000481,i001069,i001663,i000909,i000521,i001952,i000661,i001922,i000324,i000646"
u020331,"i000909,i000481,i000521,i000342,i001069,i001663,i000661,i001952,i000947,i000646"
u020335,"i001069,i000481,i000909,i001952,i001663,i000661,i000521,i000947,i001455,i001445"
u020338,"i000909,i001455,i001069,i000481,i001914,i001649,i001445,i001952,i001087,i001673"
u020339,"i000481,i001069,i000521,i000661,i000909,i001663,i001952,i000342,i000554,i000947"
u020342,"i001952,i000481,i000661,i001069,i000521,i000342,i001663,i000909,i000646,i001038"
u020344,"i001914,i001649,i001455,i001087,i001445,i001673,i001710,i001069,i000481,i001753"
u020346,"i001240,i000251,i000695,i001049,i000842,i001584,i000652,i000554,i000058,i001688"
u020351,"i001049,i000695,i001922,i001688,i001240,i000058,i001584,i000909,i001462,i000401"
u020355,"i001922,i000695,i000481,i001240,i001688,i000909,i001049,i000521,i000554,i000555"
u020358,"i001455,i001673,i001710,i001445,i000968,i001952,i000554,i000805,i001069,i000909"
u020370,"i000481,i001922,i000909,i000521,i000661,i001952,i000555,i000554,i000324,i000342"
u020373,"i000481,i000695,i001240,i001663,i001445,i001922,i001455,i000554,i001952,i001049"
u020375,"i000481,i000554,i000342,i000521,i001069,i001952,i001663,i000646,i000909,i000661"
u020378,"i000909,i000481,i001069,i001952,i000521,i001663,i000342,i000661,i000207,i001038"
u020385,"i000909,i000481,i000661,i000521,i001952,i000342,i001069,i001038,i001663,i000554"
u020390,"i001922,i001682,i002009,i001240,i001335,i001049,i000977,i001801,i000200,i001151"
u020391,"i000909,i000481,i001069,i001952,i000521,i000324,i000661,i000342,i001455,i001663"
u020398,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000947,i000661,i000646"
u020399,"i001069,i000481,i000909,i000554,i000947,i000521,i001952,i001875,i000342,i000661"
u020400,"i000481,i001952,i000909,i001069,i000661,i001038,i000521,i001663,i000342,i000646"
u020409,"i001069,i000481,i000909,i001952,i000695,i001663,i000521,i001914,i000661,i001240"
u020410,"i000909,i000481,i000521,i000324,i001069,i000342,i000555,i001952,i000661,i001663"
u020416,"i000324,i000909,i000481,i000555,i000554,i000898,i000327,i000342,i000521,i000110"
u020417,"i000481,i000909,i001952,i001069,i001922,i001455,i000661,i001663,i000695,i000521"
u020419,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000695,i000342,i000947"
u020420,"i000481,i001663,i000909,i001069,i000521,i000342,i001952,i000661,i000646,i001478"
u020421,"i000481,i000909,i001922,i000521,i001952,i000661,i001240,i000342,i001069,i000554"
u020428,"i001922,i000481,i000695,i001455,i001445,i001069,i000909,i000661,i001952,i001914"
u020429,"i000481,i001069,i000909,i001952,i000521,i000324,i001663,i000342,i000555,i000661"
u020431,"i000909,i000481,i000521,i001478,i000342,i001069,i001952,i000661,i001038,i000324"
u020432,"i000481,i001069,i000909,i001952,i001663,i000661,i001922,i000695,i000521,i001455"
u020441,"i000481,i001069,i000909,i001952,i001663,i000661,i000521,i000554,i001445,i000947"
u020443,"i001069,i000481,i001952,i001663,i000909,i000521,i000947,i000661,i000342,i001038"
u020445,"i000909,i000481,i001069,i001952,i000521,i001663,i000342,i001922,i000324,i000554"
u020446,"i000481,i000909,i000521,i000342,i001952,i000661,i001663,i000646,i000207,i001069"
u020448,"i001688,i000695,i001049,i000058,i001240,i001584,i001462,i001922,i000401,i000554"
u020453,"i001922,i001240,i001688,i001049,i000695,i002009,i001682,i001335,i000977,i001584"
u020459,"i000842,i001069,i000554,i001240,i001143,i000695,i000652,i000931,i000909,i001949"
u020462,"i000695,i001584,i001049,i001688,i000058,i000401,i001240,i001462,i001922,i000554"
u020463,"i000481,i000909,i000324,i000555,i000521,i001922,i000661,i001952,i000342,i000898"
u020467,"i000909,i000481,i001952,i001069,i000661,i001663,i000521,i001038,i000342,i000207"
u020473,"i000481,i000909,i001069,i000521,i001952,i001663,i000342,i000324,i000661,i000554"
u020475,"i000909,i000481,i001069,i000521,i001914,i000554,i001445,i001143,i001952,i001663"
u020477,"i000481,i000909,i000521,i001922,i000342,i001663,i001069,i001952,i000554,i001240"
u020479,"i000695,i001584,i001688,i001049,i000058,i001240,i000401,i001462,i001922,i000132"
u020483,"i000481,i000909,i001922,i001952,i001663,i001455,i001445,i000661,i001069,i000695"
u020489,"i000481,i001069,i001663,i001952,i000909,i000661,i001445,i001949,i000554,i000646"
u020495,"i000110,i000324,i000555,i000909,i000481,i000898,i001952,i000327,i000554,i001038"
u020497,"i000481,i001952,i000661,i000909,i001069,i001663,i000521,i001038,i000342,i000207"
u020511,"i002009,i001922,i001682,i001335,i000200,i001240,i002056,i001151,i001801,i000977"
u020513,"i001049,i000695,i001688,i001584,i000058,i001240,i001922,i001462,i000401,i000646"
u020515,"i001914,i000909,i001069,i000481,i001649,i001663,i001087,i001952,i001949,i000554"
u020523,"i001952,i000481,i001069,i000661,i000909,i001455,i001663,i001445,i000646,i001038"
u020526,"i000481,i000342,i000521,i001663,i000661,i001952,i000909,i001069,i000646,i000207"
u020532,"i000695,i001584,i001688,i000058,i001049,i001462,i001922,i001240,i000401,i001682"
u020546,"i000481,i000909,i000521,i001069,i001663,i001952,i000342,i000661,i000646,i001478"
u020553,"i000695,i001240,i001922,i000909,i001688,i001049,i000481,i000058,i000324,i001584"
u020559,"i000909,i000342,i000481,i000521,i001069,i000661,i001663,i000947,i001952,i000619"
u020569,"i001240,i001877,i001191,i000931,i000652,i000695,i001584,i000842,i000211,i001049"
u020570,"i000695,i001584,i001688,i000058,i001049,i001240,i001922,i001462,i000401,i000754"
u020573,"i000481,i001069,i000909,i001952,i000521,i000342,i001663,i000324,i000661,i000555"
u020576,"i000521,i000342,i000481,i000909,i001922,i001663,i000646,i001240,i000661,i000554"
u020578,"i001069,i000481,i001952,i000909,i000947,i001663,i000521,i000661,i001038,i000342"
u020579,"i000947,i001069,i001189,i000521,i000481,i000342,i001267,i001952,i000563,i001663"
u020592,"i000695,i001584,i001688,i001049,i000058,i001240,i001922,i000401,i001462,i000754"
u020597,"i000481,i001952,i001069,i000661,i000909,i000521,i001663,i001038,i000207,i000342"
u020599,"i000909,i000481,i000324,i001922,i000521,i000555,i001952,i000342,i001069,i001151"
u020612,"i000481,i001922,i001240,i000909,i001688,i000695,i001049,i000521,i000324,i000554"
u020613,"i001069,i000481,i000909,i000947,i001663,i001952,i000521,i000342,i000661,i000646"
u020617,"i001952,i000481,i001478,i000661,i001046,i000909,i001663,i001069,i001455,i001038"
u020623,"i000909,i000481,i001069,i001952,i000521,i000661,i001663,i001038,i000342,i001445"
u020624,"i001069,i001952,i000481,i000947,i000661,i000521,i000342,i001663,i002063,i000909"
u020629,"i000481,i001069,i000909,i001952,i000521,i001663,i000661,i000342,i000324,i000555"
u020636,"i000481,i000909,i001069,i001952,i001445,i001663,i000695,i001922,i001455,i001240"
u020642,"i000481,i000909,i000521,i000324,i000555,i001952,i001922,i000342,i000661,i001069"
u020649,"i001922,i001240,i000695,i001688,i001049,i001584,i000909,i000058,i001786,i000754"
u020655,"i001240,i000695,i001049,i001584,i000058,i001688,i001922,i000401,i001462,i001191"
u020656,"i000481,i000909,i001922,i000324,i000695,i000521,i001240,i000555,i001049,i000554"
u020665,"i000360,i000282,i001515,i001151,i001320,i001113,i000912,i001753,i001026,i001682"
u020678,"i000695,i001584,i001688,i001049,i000058,i001240,i001922,i001462,i000401,i000521"
u020680,"i000481,i001069,i001952,i000646,i001663,i000909,i000661,i000521,i001038,i000947"
u020683,"i000110,i000324,i000555,i000898,i000909,i000327,i000481,i001922,i000554,i001151"
u020691,"i001949,i000481,i000554,i001069,i000909,i001952,i000342,i001445,i000521,i001663"
u020692,"i001046,i000646,i000481,i001663,i001952,i001069,i000909,i001038,i000661,i000521"
u020713,"i001069,i000481,i000909,i001952,i000521,i001663,i000661,i000324,i000342,i000947"
u020719,"i000327,i000898,i000324,i000110,i001922,i000555,i000909,i000481,i001240,i001949"
u020721,"i000695,i001584,i001688,i001049,i000058,i001240,i001462,i000401,i001922,i000754"
u020727,"i000324,i000555,i000110,i000481,i000521,i000909,i000898,i001922,i000327,i000554"
u020731,"i000324,i000555,i000110,i000909,i000898,i000481,i000521,i000327,i001952,i000554"
u020733,"i000481,i000521,i000342,i000909,i001663,i001922,i000661,i001952,i000554,i001069"
u020735,"i000909,i000481,i001069,i001952,i001038,i001478,i000661,i001445,i000521,i001663"
u020736,"i000695,i000481,i001688,i000909,i001240,i001922,i000324,i000521,i001049,i000555"
u020739,"i000646,i000481,i001663,i001952,i001069,i001038,i000909,i000661,i001478,i000521"
u020748,"i000342,i000481,i000909,i000521,i001952,i000661,i001663,i000248,i001069,i000619"
u020750,"i000909,i000481,i000324,i000521,i001922,i000555,i001240,i000342,i000661,i000554"
u020755,"i000481,i001069,i000909,i001952,i001663,i000521,i000661,i000695,i000947,i000342"
u020758,"i001069,i001753,i001952,i001922,i000481,i001906,i000325,i000909,i001508,i001455"
u020764,"i000909,i001922,i001240,i000481,i000695,i000324,i000521,i000555,i000554,i001049"
u020765,"i000909,i000481,i001069,i000521,i001952,i000342,i000661,i001663,i001038,i000207"
u020767,"i000909,i000481,i001753,i001069,i001952,i000521,i001663,i000661,i001445,i001455"
u020768,"i000909,i000481,i000521,i001069,i000342,i000324,i001952,i001663,i000661,i001038"
u020769,"i000481,i000342,i001952,i000909,i001069,i000521,i000661,i001663,i000554,i001949"
u020771,"i000324,i000555,i000695,i001462,i001688,i001922,i001049,i000110,i000058,i000898"
u020772,"i001069,i000481,i000909,i001952,i000555,i000324,i001455,i000661,i001922,i000521"
u020779,"i000481,i000521,i001069,i000909,i001663,i001922,i000342,i001952,i000554,i000661"
u020787,"i000481,i001038,i001952,i001069,i000909,i000661,i001663,i000521,i001478,i000646"
u020789,"i000909,i000481,i001922,i000521,i000324,i001069,i000342,i000555,i001952,i001663"
u020791,"i001240,i000842,i000695,i001049,i001584,i000058,i001922,i001688,i000652,i000401"
u020794,"i000481,i001240,i001445,i000554,i001949,i001191,i000909,i001038,i001952,i001914"
u020796,"i001914,i000554,i001069,i000481,i001455,i001949,i001445,i001649,i000909,i001087"
u020800,"i001240,i001949,i001191,i001922,i000554,i001049,i000695,i000754,i000058,i001143"
u020808,"i000481,i001038,i001069,i001952,i000909,i000661,i001663,i000521,i001478,i000646"
u020809,"i000909,i000481,i000521,i001069,i001952,i000342,i000661,i001663,i001478,i000324"
u020812,"i000554,i001240,i001949,i001191,i000481,i001455,i001445,i001143,i000956,i001914"
u020815,"i000481,i001069,i001478,i000909,i001952,i001663,i000521,i000342,i000661,i001038"
u020816,"i001922,i001240,i000695,i001688,i001049,i000909,i000481,i001584,i000058,i000324"
u020817,"i000481,i001663,i001952,i001069,i000661,i000342,i000521,i000909,i000646,i000947"
u020818,"i001949,i001240,i000909,i000554,i000481,i001191,i001922,i001143,i001445,i000754"
u020819,"i000695,i001584,i001049,i001688,i000058,i001240,i001462,i001922,i000401,i001682"
u020827,"i000909,i000481,i000521,i000324,i000342,i000555,i001069,i001922,i000554,i001663"
u020829,"i000909,i000481,i001069,i000521,i000342,i001952,i000661,i001038,i000324,i001663"
u020831,"i000481,i001922,i001952,i001455,i000909,i001069,i000324,i000555,i001673,i000661"
u020833,"i000481,i001069,i000909,i000521,i001952,i000342,i000947,i001663,i000207,i000661"
u020834,"i000909,i000481,i000521,i001069,i001952,i000342,i001038,i000661,i000324,i000947"
u020840,"i000324,i000555,i000110,i000909,i000898,i000481,i000521,i001922,i000327,i000342"
u020842,"i000521,i000481,i000909,i001922,i000342,i000324,i000554,i001663,i000661,i001240"
u020844,"i000695,i001240,i001922,i001688,i001049,i001584,i000058,i000481,i000909,i000554"
u020853,"i000481,i000521,i000909,i001663,i001069,i001922,i001952,i000342,i000554,i000661"
u020857,"i000481,i001069,i001952,i000909,i001922,i000661,i001455,i001663,i001673,i001445"
u020858,"i001069,i000481,i000909,i001952,i000661,i001922,i000521,i001455,i001663,i000324"
u020860,"i000324,i000898,i000327,i000110,i000555,i000481,i000909,i001922,i000521,i001914"
u020869,"i001906,i001508,i001753,i000518,i001069,i000325,i001811,i000481,i000695,i001922"
u020871,"i000481,i000909,i000521,i000342,i001069,i000324,i000555,i000619,i001663,i001952"
u020872,"i000481,i000909,i001922,i000695,i001240,i000521,i000324,i000555,i001688,i000554"
u020883,"i000909,i000481,i000324,i000555,i001922,i000521,i000342,i000554,i001240,i000898"
u020888,"i001914,i000481,i000909,i000521,i001949,i001069,i001952,i000661,i001649,i000554"
u020889,"i000481,i000909,i000521,i000324,i000555,i001069,i001952,i001922,i000342,i000554"
u020891,"i000481,i001069,i000555,i001952,i000324,i000327,i000909,i000661,i001455,i001038"
u020895,"i000695,i001688,i001049,i001240,i001922,i001584,i000058,i000909,i000481,i000554"
u020896,"i000695,i001688,i001049,i001922,i001240,i001584,i000058,i000909,i000481,i000521"
u020899,"i000695,i000481,i001240,i001455,i001445,i001922,i001049,i001688,i000661,i001663"
u020900,"i000695,i000909,i000481,i001922,i001688,i001049,i000324,i000521,i001151,i000555"
u020902,"i001069,i000481,i001952,i000909,i000661,i001922,i001663,i001455,i000947,i000521"
u020908,"i000481,i001663,i001069,i001952,i000909,i000646,i001949,i000554,i001049,i001922"
u020909,"i000324,i000555,i000898,i000110,i000327,i000909,i000481,i000877,i001134,i001922"
u020910,"i000481,i001069,i000521,i000909,i001663,i001922,i000342,i001952,i000554,i000661"
u020914,"i001069,i000909,i000481,i001952,i001663,i000342,i001038,i000947,i001445,i000661"
u020920,"i000909,i001069,i000481,i001753,i000324,i000555,i001952,i001906,i000521,i001508"
u020927,"i001922,i001682,i002009,i001240,i001049,i001663,i001952,i000481,i001801,i000977"
u020932,"i000342,i000909,i000481,i000521,i001952,i000327,i000324,i000661,i001663,i001922"
u020934,"i000481,i001952,i001069,i000909,i000661,i001038,i001663,i000521,i000646,i000207"
u020944,"i000909,i000481,i001069,i000521,i000554,i000342,i001952,i001663,i000661,i001445"
u020948,"i000481,i000521,i000909,i001952,i000342,i000661,i001069,i001753,i001663,i000207"
u020960,"i000481,i001952,i001038,i000909,i000521,i000661,i000342,i001663,i001069,i000646"
u020961,"i000481,i000909,i001069,i000324,i001952,i000521,i000342,i000555,i001922,i001663"
u020962,"i000909,i001069,i000481,i000521,i001952,i000947,i000342,i000661,i001038,i001663"
u020978,"i000481,i001069,i000909,i001952,i000521,i001663,i000947,i000342,i000661,i000646"
u020980,"i000909,i001753,i001508,i000481,i001069,i001455,i001906,i001952,i001922,i001710"
u020984,"i000695,i001584,i001688,i000058,i001049,i001240,i001922,i001462,i000401,i000754"
u020988,"i000956,i000554,i001191,i000481,i001445,i001069,i001717,i001143,i001949,i001663"
u020990,"i000481,i000909,i001069,i001952,i000342,i001663,i000521,i001478,i000661,i000324"
u021002,"i000481,i000521,i001952,i000661,i001069,i000342,i001663,i000554,i001445,i000646"
u021004,"i001069,i000481,i000909,i000947,i001952,i000521,i001663,i000342,i000661,i000207"
u021009,"i001922,i001240,i000695,i001688,i001049,i000909,i000481,i001584,i000058,i000521"
u021013,"i000909,i001069,i000481,i001952,i001663,i000661,i001038,i000521,i001445,i000646"
u021014,"i000481,i001069,i000909,i001952,i000521,i000661,i000342,i001663,i000947,i000207"
u021017,"i000481,i001952,i000909,i001069,i000661,i001455,i001663,i000646,i000521,i001038"
u021023,"i000481,i001069,i000909,i000695,i001952,i001455,i001663,i000661,i001240,i000521"
u021025,"i000481,i001753,i000909,i001952,i000521,i001069,i000661,i001455,i001445,i001663"
u021049,"i000481,i000909,i000521,i000342,i000661,i000324,i001069,i001952,i000555,i001663"
u021053,"i000521,i000481,i000909,i000342,i000554,i000661,i000646,i001952,i001663,i001143"
u021056,"i000481,i001922,i000521,i000909,i000342,i001952,i001240,i000554,i000661,i001663"
u021057,"i001069,i000481,i000947,i001952,i000909,i000521,i001663,i001267,i000342,i000661"
u021059,"i000481,i001069,i000521,i000342,i000947,i001663,i000909,i001952,i000661,i001267"
u021060,"i000481,i000909,i000521,i001922,i000342,i001952,i000324,i001240,i000695,i000554"
u021063,"i000481,i001922,i001151,i000324,i000521,i000695,i000360,i000555,i001515,i001240"
u021072,"i001922,i001240,i001049,i001688,i000695,i002009,i001682,i001584,i001786,i001335"
u021077,"i000481,i000909,i001922,i000521,i001069,i000324,i001952,i000554,i000555,i001663"
