uid,prediction
u019216,"i000947,i001069,i000481,i000521,i000909,i001952,i000342,i001663,i001267,i000570"
u019227,"i001069,i000481,i000909,i000947,i001952,i000521,i000342,i001663,i000661,i000554"
u019230,"i001069,i000481,i001952,i000909,i001663,i000947,i000521,i000661,i000342,i000646"
u019231,"i000695,i001584,i001688,i000058,i001049,i001069,i001922,i001462,i001952,i001455"
u019235,"i000324,i000909,i000110,i000555,i000898,i000481,i000327,i001922,i000521,i000342"
u019236,"i000282,i001151,i000909,i000481,i000360,i001663,i000554,i001922,i001649,i001682"
u019244,"i001069,i000481,i001445,i001952,i000909,i001663,i001455,i000947,i000661,i000521"
u019247,"i001069,i000909,i000481,i001952,i001663,i000947,i000661,i000324,i000554,i001455"
u019253,"i001069,i000481,i000909,i001952,i001663,i000695,i000947,i000521,i000554,i000661"
u019254,"i001914,i001649,i001087,i001808,i000333,i001455,i001922,i001663,i000909,i000554"
u019256,"i001069,i000909,i000481,i000947,i001952,i001663,i000342,i000521,i001038,i001713"
u019257,"i001069,i000481,i000947,i000909,i001663,i001952,i000342,i000521,i001267,i000661"
u019258,"i001069,i000947,i000481,i000909,i001952,i001663,i000207,i000521,i000342,i000646"
u019280,"i001875,i000618,i001069,i000481,i001673,i001455,i001952,i001445,i000661,i000909"
u019288,"i000481,i001663,i001952,i001069,i001922,i000909,i000661,i000521,i000554,i000646"
u019291,"i000481,i000909,i001069,i000324,i000521,i001922,i001952,i000555,i000342,i000554"
u019292,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000554,i000324"
u019300,"i000481,i001069,i001952,i000909,i001663,i000521,i001038,i000661,i000947,i000342"
u019306,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000554,i000342,i000661"
u019307,"i000481,i001663,i000554,i001445,i001240,i001922,i000695,i001069,i001455,i000909"
u019314,"i000481,i000909,i001069,i000521,i001663,i000342,i001952,i000554,i000324,i001922"
u019315,"i000481,i001069,i000909,i001952,i001663,i000554,i001445,i001949,i000521,i001922"
u019316,"i000481,i001069,i000909,i001952,i001663,i000554,i000695,i000521,i001455,i001445"
u019325,"i000661,i000481,i001455,i000521,i001952,i001445,i001663,i000554,i001069,i001949"
u019339,"i000481,i001663,i001038,i000646,i001069,i001952,i000521,i000661,i000342,i000909"
u019341,"i001952,i000481,i000909,i001069,i001663,i000661,i001038,i001478,i001445,i001455"
u019344,"i000481,i001069,i000909,i001663,i000521,i000342,i001952,i000554,i000661,i000646"
u019349,"i000481,i001069,i001663,i001952,i000909,i000521,i000661,i000342,i001922,i000554"
u019351,"i000481,i001445,i000909,i001952,i001069,i000554,i001663,i000521,i000661,i001038"
u019356,"i000956,i001717,i000554,i001445,i001314,i001191,i001949,i001240,i001455,i001143"
u019358,"i001069,i000481,i000909,i001952,i001663,i001038,i000947,i000661,i000521,i000342"
u019359,"i001508,i001753,i000481,i000695,i000909,i001922,i001906,i000325,i001455,i001049"
u019363,"i000481,i000909,i001069,i001952,i000521,i000661,i000342,i001663,i000554,i001038"
u019367,"i001445,i000481,i001952,i000909,i000661,i001069,i001663,i000248,i001455,i000554"
u019369,"i000481,i001069,i000909,i001952,i001663,i000695,i001455,i000554,i000661,i001445"
u019372,"i000481,i001663,i001952,i001069,i000909,i001478,i000646,i001109,i000661,i000695"
u019374,"i001914,i001808,i001649,i001087,i001069,i001455,i000909,i000554,i000481,i001673"
u019381,"i000481,i001069,i001952,i000909,i001663,i000947,i000521,i001038,i000646,i000207"
u019385,"i000909,i000481,i001069,i001952,i000324,i001663,i000521,i000342,i000554,i000555"
u019391,"i000646,i001952,i000481,i001663,i001069,i000661,i000909,i001038,i000342,i001478"
u019395,"i000481,i001952,i001069,i000909,i000661,i001663,i000207,i000521,i000342,i001038"
u019398,"i000481,i000646,i001663,i001952,i000909,i000521,i001038,i001069,i000342,i000661"
u019405,"i001069,i000931,i000909,i001952,i000481,i000554,i001663,i000947,i001455,i001038"
u019420,"i000481,i000909,i001663,i001952,i001455,i001069,i000695,i001445,i001478,i001922"
u019425,"i000554,i001455,i001952,i001445,i000481,i001069,i001949,i000661,i001673,i001663"
u019429,"i000481,i001069,i001952,i000956,i000554,i001445,i001663,i000909,i000646,i001038"
u019434,"i000481,i000909,i001478,i001952,i001069,i000661,i001663,i000207,i001455,i001445"
u019442,"i000481,i001922,i000909,i000695,i001069,i000521,i001952,i000554,i001240,i001663"
u019447,"i001069,i000481,i001952,i001663,i001445,i001949,i000909,i000646,i000661,i002132"
u019461,"i000481,i001069,i000909,i001663,i001952,i000521,i000554,i000342,i000646,i000661"
u019475,"i000481,i000909,i001069,i000324,i001952,i000555,i000661,i001922,i000521,i001455"
u019478,"i002132,i000481,i001069,i000909,i001663,i001952,i001038,i000661,i000342,i000646"
u019479,"i000909,i000481,i000521,i000342,i001069,i001952,i001663,i000661,i000555,i000207"
u019492,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000554"
u019499,"i001069,i000481,i001952,i000909,i001663,i001922,i000661,i000554,i000521,i000646"
u019501,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000342,i000554,i000661"
u019506,"i000481,i001922,i001455,i000554,i001663,i000661,i001952,i001069,i001445,i000695"
u019508,"i001682,i001922,i002009,i000200,i001335,i000282,i001595,i002056,i001151,i001240"
u019518,"i001069,i000481,i000909,i000947,i001952,i000521,i000342,i001663,i001038,i000570"
u019519,"i000909,i001069,i000481,i001952,i000521,i000947,i001663,i000661,i000342,i001038"
u019525,"i001922,i002009,i001682,i000200,i000282,i002056,i001335,i001151,i000914,i001595"
u019530,"i001069,i000481,i000909,i001952,i001663,i001455,i001922,i000661,i000947,i000554"
u019533,"i001069,i000931,i000909,i000481,i001952,i001753,i001455,i001710,i000324,i001673"
u019535,"i001922,i001455,i000481,i001952,i000695,i001445,i001663,i001069,i001240,i000554"
u019542,"i001069,i000909,i000481,i001952,i001663,i000947,i000661,i000521,i000342,i000554"
u019544,"i000481,i001069,i000909,i001952,i001663,i000947,i000521,i000661,i001455,i001922"
u019547,"i001914,i001445,i001922,i000554,i001949,i001649,i001069,i001952,i001087,i001455"
u019559,"i001753,i001455,i000481,i000695,i001508,i001952,i000909,i001445,i001069,i001922"
u019560,"i001069,i000909,i001663,i000481,i001952,i000947,i000521,i000661,i000342,i001922"
u019575,"i000898,i000909,i000481,i000324,i001069,i000555,i000521,i000327,i000342,i001914"
u019577,"i001478,i001952,i000481,i000661,i001038,i000909,i001663,i001445,i001455,i000646"
u019603,"i000167,i001069,i000909,i000481,i001922,i001663,i000554,i001952,i000521,i000947"
u019607,"i000481,i001069,i001663,i001952,i000646,i000909,i000661,i000521,i000947,i001922"
u019615,"i000324,i000555,i000481,i000909,i000110,i000898,i000521,i001069,i001952,i000760"
u019616,"i000554,i001949,i001069,i000481,i001455,i000909,i001663,i001445,i001143,i001952"
u019624,"i000481,i001663,i001952,i000646,i001069,i001038,i001478,i000661,i000909,i001046"
u019627,"i000481,i001069,i001952,i000661,i000909,i001663,i000342,i000521,i000248,i000947"
u019629,"i000481,i001069,i001952,i001663,i000909,i000661,i000521,i000342,i001922,i000554"
u019632,"i000481,i000909,i001663,i001069,i000521,i001952,i000342,i000661,i000554,i001922"
u019634,"i001069,i000481,i000909,i000947,i001663,i001952,i000521,i000207,i000342,i001038"
u019639,"i000481,i000909,i000695,i001922,i001663,i000554,i000521,i001240,i001952,i001049"
u019640,"i001455,i001673,i001710,i001445,i001914,i000554,i001949,i001952,i001649,i001682"
u019647,"i000481,i001069,i001952,i001663,i000521,i000909,i000661,i000947,i000342,i000554"
u019649,"i001069,i000481,i001952,i000909,i001663,i001143,i000554,i000661,i000521,i000947"
u019655,"i001069,i000481,i000909,i000947,i001952,i000521,i001663,i001038,i000324,i000342"
u019658,"i000481,i001069,i000909,i001663,i001952,i000554,i001455,i000695,i001445,i000521"
u019660,"i000909,i000481,i001069,i000521,i001952,i001663,i000342,i000947,i000661,i001922"
u019665,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000554,i000661"
u019666,"i000909,i000481,i001069,i001663,i001952,i000521,i001038,i000661,i001478,i000646"
u019689,"i001952,i000481,i001038,i001069,i000661,i000909,i000342,i000521,i001663,i000646"
u019696,"i001922,i002056,i000554,i001682,i002009,i001801,i001335,i001663,i000200,i000282"
u019701,"i001049,i000695,i001688,i001584,i001922,i000058,i001240,i001462,i000401,i001151"
u019711,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000554"
u019712,"i001240,i001877,i000652,i000695,i001949,i000554,i001191,i000931,i001049,i001069"
u019716,"i000909,i000481,i001069,i001952,i001663,i000661,i001038,i000947,i001445,i001478"
u019720,"i000909,i000481,i000521,i001038,i000342,i001663,i001952,i000324,i001069,i000661"
u019733,"i000481,i000909,i000646,i001663,i000342,i001952,i001069,i000521,i001478,i000661"
u019737,"i001069,i000481,i001952,i000909,i000521,i000947,i000661,i000342,i001663,i001445"
u019738,"i001069,i000481,i001952,i000661,i001922,i000909,i000521,i001663,i000282,i000342"
u019743,"i000282,i001151,i001682,i001515,i001922,i001320,i000360,i001026,i002056,i001552"
u019744,"i000481,i001069,i000909,i001663,i001952,i000521,i000661,i001922,i000342,i000554"
u019755,"i000646,i000481,i000909,i001663,i001069,i000342,i000720,i001952,i000521,i000207"
u019756,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000324"
u019770,"i001069,i000481,i000909,i000342,i000947,i001952,i001663,i000521,i000646,i000661"
u019783,"i000481,i001046,i001445,i001952,i001663,i000909,i000646,i001069,i001455,i001038"
u019786,"i000481,i000909,i001069,i000324,i000521,i001922,i000342,i000555,i001952,i000554"
u019794,"i001445,i000554,i001143,i001949,i001952,i000481,i001455,i001069,i001663,i000661"
u019809,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000554"
u019811,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000324,i000342,i000554"
u019820,"i001038,i000481,i001952,i000909,i001663,i000661,i001069,i001478,i000521,i001445"
u019827,"i001922,i001682,i002009,i001335,i001049,i000695,i000324,i001240,i000977,i001663"
u019828,"i000481,i000909,i001069,i001663,i001952,i000554,i000521,i001445,i001478,i001455"
u019831,"i000481,i001069,i000909,i001663,i001952,i000695,i001455,i000554,i001445,i000661"
u019832,"i000481,i001069,i000909,i001952,i001663,i000342,i000521,i000947,i000554,i000661"
u019842,"i000481,i000661,i001069,i001952,i000521,i000909,i001663,i000342,i000947,i001038"
u019844,"i001069,i000947,i000481,i001952,i000521,i001663,i000909,i000661,i000554,i000342"
u019852,"i000695,i001584,i001049,i000058,i001688,i001922,i001069,i001240,i001462,i001952"
u019853,"i000909,i001069,i000481,i001952,i001663,i000521,i000947,i000342,i000661,i000324"
u019855,"i001922,i000977,i000342,i000554,i000481,i001663,i000521,i001049,i000646,i001240"
u019857,"i000909,i001069,i000481,i000324,i000555,i000521,i001952,i000342,i001663,i000947"
u019870,"i001952,i000481,i000661,i001069,i001663,i000158,i001002,i001010,i000909,i001455"
u019872,"i000324,i000481,i000555,i001069,i001952,i000909,i000110,i000521,i001922,i000898"
u019887,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000324,i000342,i000661"
u019891,"i000481,i001952,i001038,i000909,i001069,i001663,i000661,i001478,i000521,i001445"
u019892,"i001455,i001673,i001952,i001710,i000481,i000554,i001445,i001069,i000805,i000661"
u019893,"i000481,i001922,i000695,i001455,i001240,i001952,i001663,i001445,i000554,i001069"
u019905,"i000481,i000909,i001069,i001952,i001663,i000207,i001038,i001478,i000661,i000554"
u019921,"i001069,i000481,i001952,i000909,i000661,i001663,i001455,i000947,i001922,i000521"
u019923,"i001069,i000481,i000909,i001952,i001663,i000947,i000554,i000521,i000646,i000661"
u019924,"i001455,i000554,i001445,i001952,i001673,i000661,i000270,i001710,i001069,i000481"
u019927,"i001069,i000521,i001952,i000481,i000947,i000909,i000661,i000554,i001455,i001143"
u019930,"i000909,i000481,i000324,i000521,i000555,i000554,i000342,i001952,i001922,i001663"
u019932,"i000481,i001069,i000909,i001952,i001663,i000521,i000947,i000342,i000324,i000661"
u019940,"i001069,i000909,i000481,i001952,i000324,i001922,i001455,i000521,i000661,i000554"
u019941,"i000481,i001069,i001952,i000909,i000521,i001663,i000661,i000342,i001753,i001038"
u019945,"i000481,i000909,i001069,i000342,i000324,i000521,i001952,i000555,i001663,i000947"
u019954,"i000481,i001663,i001952,i000909,i000342,i000661,i001478,i000646,i000521,i001069"
u019958,"i001069,i000947,i000481,i001952,i000521,i000909,i000342,i001267,i001663,i000555"
u019959,"i000909,i000481,i001952,i001069,i000342,i000521,i001663,i000661,i001038,i000324"
u019960,"i001069,i000481,i000909,i000521,i001952,i001663,i000342,i000324,i000947,i000554"
u019988,"i001922,i000481,i001445,i001663,i001952,i001455,i000661,i000554,i000646,i001069"
u019993,"i000481,i001663,i001069,i000909,i001952,i001445,i000554,i001949,i000661,i001143"
u019994,"i001069,i000481,i000909,i001952,i000324,i000521,i001663,i000555,i001922,i000554"
u020002,"i000909,i001069,i000481,i001663,i000947,i001952,i000521,i000342,i000661,i000324"
u020005,"i000282,i001151,i001515,i000360,i001922,i001682,i001026,i001320,i000909,i000324"
u020006,"i000481,i001663,i000554,i001445,i001455,i001922,i001952,i001069,i000909,i000661"
u020012,"i000481,i001069,i000909,i001663,i000521,i000661,i001952,i001922,i000342,i000554"
u020023,"i000481,i001069,i000909,i000521,i000342,i001952,i000947,i000619,i001663,i000661"
u020027,"i000481,i000909,i000521,i001952,i001069,i000342,i000554,i001663,i000661,i001922"
u020029,"i001508,i001753,i000695,i000481,i001906,i001049,i000325,i001069,i001455,i001584"
u020030,"i000481,i001069,i000909,i000947,i001663,i000342,i000521,i001952,i000661,i000646"
u020034,"i001069,i000481,i000909,i001952,i000947,i001663,i001478,i000521,i000661,i000563"
u020059,"i000481,i000909,i001663,i000695,i001069,i001952,i001455,i000554,i001445,i000661"
u020060,"i001753,i001906,i001508,i000481,i000521,i000325,i000518,i000252,i001663,i001922"
u020061,"i000481,i001069,i001952,i000909,i001663,i000521,i000554,i000661,i000342,i001922"
u020062,"i000481,i000695,i001069,i001663,i001952,i000909,i001240,i001455,i000554,i000661"
u020066,"i000481,i001952,i001069,i001663,i001922,i000661,i000909,i000695,i001240,i000554"
u020069,"i000695,i001049,i001584,i000058,i001688,i001240,i001462,i001922,i000401,i000554"
u020074,"i001069,i000481,i000521,i000947,i000909,i000342,i001952,i001267,i001663,i000661"
u020075,"i000909,i001069,i000481,i000661,i000324,i001952,i001445,i000555,i000947,i001478"
u020076,"i000481,i000695,i000554,i001445,i001455,i001240,i001663,i000909,i001949,i001069"
u020085,"i000695,i001584,i001049,i000058,i001688,i001240,i001462,i000401,i001922,i000554"
u020086,"i001069,i001952,i000481,i000909,i001455,i000324,i001922,i000661,i000555,i000554"
u020091,"i000909,i000481,i000324,i001069,i000555,i000521,i001952,i000342,i001663,i000554"
u020104,"i001069,i000481,i000909,i001952,i000947,i001663,i001038,i000521,i000342,i000207"
u020106,"i001069,i000481,i001952,i001663,i000909,i000521,i000661,i001922,i000342,i000554"
u020107,"i001069,i000481,i001952,i000661,i001663,i000909,i000947,i001038,i000521,i000646"
u020108,"i001069,i000481,i000909,i001663,i001952,i001753,i001455,i000661,i001914,i000554"
u020109,"i001069,i000481,i001952,i000909,i001663,i000521,i000661,i000947,i000554,i000342"
u020115,"i001952,i000481,i000661,i001069,i000521,i000909,i000342,i001455,i000947,i001663"
u020125,"i001069,i000481,i000947,i000909,i001952,i001663,i000521,i000342,i000646,i000661"
u020127,"i001069,i000481,i000909,i001952,i000947,i001663,i000521,i000661,i001038,i000342"
u020137,"i000481,i001069,i001952,i001455,i001663,i000909,i000554,i000661,i001445,i001922"
u020154,"i000931,i001069,i000554,i001952,i001922,i000481,i001240,i001455,i000695,i001663"
u020155,"i001069,i000909,i000481,i000947,i000521,i000342,i001663,i001952,i001445,i001267"
u020163,"i000324,i000555,i000110,i000327,i000898,i000481,i000909,i001922,i001134,i000521"
u020165,"i001240,i000554,i001786,i001191,i001949,i000754,i001922,i001143,i001049,i000251"
u020167,"i000909,i000481,i000342,i001952,i000661,i000521,i001663,i000554,i001445,i001038"
u020170,"i000554,i001922,i000481,i000521,i000342,i000909,i001663,i000977,i000661,i001240"
u020171,"i000481,i000909,i001663,i001445,i001952,i000646,i000661,i000521,i001478,i000554"
u020172,"i000481,i001046,i001952,i001663,i000342,i001478,i000909,i001038,i000646,i000661"
u020192,"i001069,i000947,i001267,i000481,i001952,i001663,i000521,i000909,i000646,i000342"
u020196,"i001069,i000481,i000909,i001952,i000324,i001455,i000555,i000947,i000554,i000661"
u020201,"i000481,i001069,i001663,i000909,i001952,i000521,i000342,i000661,i000646,i000207"
u020202,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000554,i000661"
u020203,"i001069,i001952,i000481,i000947,i000661,i000521,i000909,i001663,i000342,i001445"
u020205,"i000909,i000481,i001069,i001478,i001663,i000342,i001952,i000521,i001038,i000947"
u020212,"i000481,i001069,i001952,i001663,i000661,i000521,i000909,i000947,i000554,i001455"
u020214,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000554,i000342"
u020216,"i000909,i000898,i000360,i001151,i000324,i000481,i001922,i000555,i000342,i000282"
u020219,"i001922,i000481,i000909,i001240,i000521,i000554,i000695,i000324,i001688,i001069"
u020241,"i000909,i000342,i000521,i000481,i001922,i000555,i000324,i000554,i001952,i002038"
u020243,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000324"
u020250,"i001445,i001952,i001038,i000661,i000481,i000909,i001455,i001663,i001069,i000554"
u020286,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000342,i000554"
u020287,"i001069,i000481,i000909,i001952,i000521,i001663,i000342,i000324,i001922,i000947"
u020289,"i001069,i000909,i000481,i001952,i001663,i000947,i000554,i001455,i000646,i000324"
u020291,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000661,i000342,i000554"
u020296,"i000909,i001069,i000481,i001952,i000521,i001663,i000947,i000342,i000661,i000324"
u020300,"i000909,i000481,i001069,i000324,i001952,i000555,i001922,i000554,i000521,i001663"
u020302,"i000481,i001952,i001069,i000909,i001663,i000661,i000947,i000521,i001445,i000342"
u020304,"i000481,i000909,i001069,i001952,i000521,i000342,i001038,i000661,i001663,i000947"
u020306,"i000695,i001688,i001584,i001240,i001049,i000058,i001462,i001877,i001191,i000842"
u020314,"i000481,i000909,i001069,i001952,i001663,i000661,i000695,i001240,i000521,i001922"
u020315,"i001922,i000167,i001663,i002009,i000977,i000554,i001952,i001682,i001335,i001049"
u020323,"i000481,i001069,i001952,i000909,i001663,i001922,i000661,i000554,i000521,i000342"
u020331,"i000909,i000481,i000521,i001952,i001069,i001663,i000342,i000661,i000947,i000646"
u020335,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000554,i001478"
u020338,"i000909,i001455,i000481,i001069,i001445,i000555,i000324,i001952,i001914,i000554"
u020339,"i000481,i001069,i001952,i001663,i000909,i000661,i001922,i000521,i000342,i000554"
u020342,"i000481,i001952,i001069,i000661,i000909,i000342,i000521,i001663,i000947,i001038"
u020344,"i001914,i001087,i001455,i001649,i001673,i001445,i001808,i001710,i001906,i000554"
u020346,"i001240,i000251,i000931,i000842,i001049,i000652,i000695,i001069,i000909,i001584"
u020351,"i001049,i001922,i000695,i001240,i001688,i000058,i000909,i002009,i001584,i000554"
u020355,"i001922,i000695,i001240,i001688,i001049,i000909,i000481,i000554,i001584,i000058"
u020358,"i001455,i001673,i001710,i000968,i001445,i000805,i000554,i001952,i001682,i000931"
u020370,"i000481,i000909,i001922,i000521,i001952,i001069,i000324,i000554,i001663,i000661"
u020373,"i000481,i001240,i000695,i001922,i000554,i001445,i001663,i001949,i001049,i001952"
u020375,"i000554,i000481,i000342,i000521,i001952,i001069,i001663,i000646,i000909,i000947"
u020378,"i000909,i001069,i000481,i001952,i001663,i000947,i000521,i000342,i000207,i000661"
u020385,"i000909,i000481,i000661,i000521,i001952,i000342,i001663,i001038,i000554,i001069"
u020390,"i001922,i001682,i002009,i001335,i000977,i000324,i001151,i001049,i000200,i001663"
u020391,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000947,i001455,i000554"
u020398,"i001069,i000481,i000909,i001952,i001663,i000521,i000947,i000342,i000661,i000554"
u020399,"i001069,i000909,i000481,i000554,i000947,i000521,i001952,i000618,i001445,i001455"
u020400,"i000481,i001952,i000909,i001069,i001663,i001038,i000661,i000521,i000207,i000342"
u020409,"i001069,i000481,i000909,i001952,i001663,i000695,i001914,i000947,i000661,i000521"
u020410,"i000909,i000481,i001069,i000324,i001952,i000521,i000342,i000555,i001663,i000554"
u020416,"i000909,i000481,i000324,i000555,i000554,i000521,i000342,i001922,i000898,i001952"
u020417,"i000481,i001952,i000909,i001922,i001455,i001069,i000661,i001663,i000554,i001445"
u020419,"i001069,i000481,i000909,i001952,i001663,i000695,i000947,i000521,i000554,i000661"
u020420,"i000481,i000909,i001069,i001663,i000521,i001952,i000342,i000646,i000947,i000554"
u020421,"i001922,i000481,i000521,i000909,i000554,i000661,i000342,i001240,i001952,i001663"
u020428,"i000481,i001455,i001922,i001952,i000661,i000695,i001069,i001445,i000554,i001663"
u020429,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000324,i000661,i000554"
u020431,"i000909,i000481,i001478,i000521,i000342,i001663,i001069,i001952,i001038,i000661"
u020432,"i001069,i000481,i000909,i001952,i001663,i000661,i000947,i000521,i001455,i000554"
u020441,"i001069,i000481,i000909,i001663,i001952,i000947,i000554,i000646,i000661,i000521"
u020443,"i001069,i000481,i001952,i001663,i000909,i000947,i000661,i000521,i001038,i000646"
u020445,"i000909,i000481,i001069,i001663,i001952,i001922,i000521,i000554,i000324,i001478"
u020446,"i000481,i000342,i000521,i000909,i001952,i000661,i001663,i000646,i000207,i000554"
u020448,"i001688,i000695,i001049,i001240,i001584,i001462,i000058,i001922,i000554,i000401"
u020453,"i001922,i001240,i001049,i000695,i001682,i001688,i001335,i002009,i000977,i001151"
u020459,"i001069,i000554,i000909,i001143,i000842,i000695,i001952,i000481,i001949,i001240"
u020462,"i000695,i001584,i001049,i001688,i000401,i000058,i001240,i001462,i001922,i001069"
u020463,"i000909,i000481,i000324,i001922,i000555,i000521,i001069,i001952,i000342,i000898"
u020467,"i000909,i000481,i001952,i001069,i000661,i001663,i000207,i001038,i000342,i000521"
u020473,"i000481,i000909,i001069,i000521,i001663,i001952,i000342,i000554,i000947,i000324"
u020475,"i000909,i000481,i000554,i001069,i001914,i000521,i001952,i001143,i001445,i001663"
u020477,"i000481,i000909,i000521,i001922,i001952,i000554,i000342,i001663,i000324,i000661"
u020479,"i000695,i001584,i001688,i001049,i000058,i001240,i001922,i000401,i001462,i000132"
u020483,"i000481,i000909,i001069,i001663,i001952,i000521,i001922,i000554,i001478,i000342"
u020489,"i000481,i001069,i001663,i000909,i001952,i000554,i000646,i001949,i001445,i000661"
u020495,"i000110,i000324,i000555,i000909,i000481,i000898,i000327,i001952,i001516,i000554"
u020497,"i000481,i001952,i000909,i000661,i001663,i001069,i001038,i000521,i000342,i000207"
u020511,"i002009,i001922,i001682,i000200,i001335,i001240,i001151,i000282,i000977,i001049"
u020513,"i001049,i000695,i001688,i001584,i001240,i001922,i000058,i001952,i000481,i000521"
u020515,"i001914,i000909,i000481,i001069,i001649,i001663,i001087,i001808,i000554,i000947"
u020523,"i001952,i000481,i001069,i001663,i000661,i001455,i000909,i001038,i001445,i000646"
u020526,"i000481,i000342,i001663,i001952,i000521,i000661,i000909,i000646,i001478,i001914"
u020532,"i000695,i001584,i000058,i001922,i001049,i001688,i001462,i000282,i001069,i001455"
u020546,"i000481,i000909,i001069,i000521,i001663,i000342,i001952,i000947,i000661,i001922"
u020553,"i001922,i001240,i000695,i000909,i001049,i001688,i000481,i001584,i000058,i000554"
u020559,"i000909,i000342,i000481,i000521,i001069,i001663,i000661,i001952,i000947,i000619"
u020569,"i001240,i000695,i001877,i000931,i001049,i000211,i000652,i001584,i001069,i001191"
u020570,"i000695,i001584,i001688,i000058,i001049,i001240,i001922,i001462,i000554,i000401"
u020573,"i001069,i000481,i000909,i001952,i000521,i001663,i000947,i000342,i000324,i000554"
u020576,"i000521,i000481,i000342,i000909,i001922,i000554,i001240,i001952,i000661,i001663"
u020578,"i001069,i000481,i000947,i000909,i001952,i001663,i000521,i001038,i000661,i000646"
u020579,"i000947,i001069,i001189,i000481,i000521,i001663,i001952,i001267,i000909,i000342"
u020592,"i000695,i001688,i001584,i001240,i001049,i000058,i001922,i001462,i000401,i000754"
u020597,"i000481,i001069,i001952,i000909,i000521,i000661,i001663,i001038,i000947,i000342"
u020599,"i000481,i000909,i000324,i001922,i001952,i000555,i001069,i000282,i001151,i000521"
u020612,"i001922,i000481,i000909,i000695,i001240,i001688,i001049,i000554,i001151,i001584"
u020613,"i001069,i000909,i000481,i000947,i001952,i001663,i000521,i000342,i000661,i001914"
u020617,"i001952,i000481,i000661,i001663,i001478,i000909,i001922,i000646,i001455,i001046"
u020623,"i000909,i000481,i001069,i001952,i001663,i001038,i000661,i000947,i000521,i001478"
u020624,"i001069,i000481,i001952,i000521,i000661,i000947,i001663,i000342,i000909,i002063"
u020629,"i001069,i000481,i000909,i001952,i001663,i000521,i000661,i000324,i000947,i000554"
u020636,"i000481,i000909,i001455,i000554,i001069,i001445,i001663,i001952,i001922,i000695"
u020642,"i000909,i000481,i001922,i000324,i000521,i001952,i000555,i000554,i001069,i000342"
u020649,"i001922,i000695,i001240,i001049,i000909,i001688,i000324,i001584,i001151,i000058"
u020655,"i001240,i000695,i001584,i001049,i000401,i001688,i000058,i001462,i001922,i001877"
u020656,"i000481,i001922,i000909,i001240,i000695,i000282,i001151,i000554,i001688,i001049"
u020665,"i000282,i000360,i001151,i001515,i001320,i001682,i001026,i001922,i001113,i000909"
u020678,"i000695,i001584,i000058,i001688,i001049,i001240,i001922,i000554,i001462,i001949"
u020680,"i001069,i000481,i001952,i000646,i001663,i000909,i000947,i000661,i000521,i001038"
u020683,"i000110,i000324,i000555,i000898,i000909,i000327,i001922,i000481,i001516,i000877"
u020691,"i000554,i001949,i000481,i000342,i000521,i000909,i001069,i001952,i001663,i001445"
u020692,"i000646,i000481,i000909,i001663,i001046,i001952,i001069,i001038,i000554,i000342"
u020713,"i001069,i000481,i000909,i001952,i001663,i000947,i000521,i000661,i000342,i000554"
u020719,"i000327,i001922,i000324,i000898,i000555,i000110,i001240,i001688,i000909,i000481"
u020721,"i000695,i001584,i001688,i001049,i000058,i001240,i001922,i001462,i000401,i000282"
u020727,"i000324,i000555,i000481,i000110,i000909,i001922,i000521,i000898,i000554,i000327"
u020731,"i000324,i000555,i000909,i000481,i000898,i000110,i000521,i000327,i001952,i001069"
u020733,"i000481,i000521,i000909,i000342,i001922,i001663,i000661,i001952,i000554,i000646"
u020735,"i000909,i000481,i001038,i001952,i001069,i000661,i000521,i001478,i000342,i001663"
u020736,"i000481,i001922,i000695,i001240,i000909,i000521,i001049,i001688,i000554,i000324"
u020739,"i000646,i000481,i001663,i001952,i000909,i001038,i001069,i000521,i001046,i001478"
u020748,"i000342,i000909,i000481,i000521,i001952,i000661,i000248,i001663,i002063,i000207"
u020750,"i000909,i000481,i001922,i000324,i000521,i000555,i000342,i001952,i000554,i001240"
u020755,"i000481,i001069,i000909,i001952,i001663,i000521,i000947,i000661,i000554,i000342"
u020758,"i001069,i001906,i001753,i001508,i001952,i001455,i001065,i000325,i001922,i000481"
u020764,"i001922,i000909,i000481,i001240,i000695,i000521,i000324,i000554,i000555,i000342"
